time,flux
2.094497,1.005415737
2.107838,1.003636275
2.121178,1.000451663
2.134519,1.002501042
2.147860,1.001284240
2.161201,1.003491877
2.174541,0.998874523
2.187882,1.001715834
2.201223,1.006945231
2.214564,1.001814876
2.227904,1.001272957
2.241245,1.000344963
2.254586,1.003254679
2.267927,0.997991372
2.281267,0.999248740
2.294608,1.003145571
2.307949,0.997349591
2.321290,1.004010800
2.334630,1.002129771
2.347971,1.001908097
2.361312,1.002013475
2.374653,1.001247514
2.387993,1.006058892
2.401334,1.002153947
2.414675,1.003359203
2.428016,0.998536394
2.441356,0.997128808
2.454697,0.999150582
2.468038,0.997735836
2.481379,1.001948707
2.494719,1.000154785
2.508060,1.001895316
2.521401,0.996461801
2.534742,1.002017220
2.548082,1.003774151
2.561423,0.997077253
2.574764,1.004543881
2.588105,1.004010328
2.601445,0.999634810
2.614786,0.998722985
2.628127,0.998987267
2.641467,1.003915781
2.654808,1.005453623
2.668149,1.003962333
2.681490,0.997464754
2.694830,0.999112808
2.708171,1.001614315
2.721512,1.002190627
2.734853,0.998812449
2.748193,1.001840661
2.761534,0.995993312
2.774875,1.000279356
2.788216,0.997138307
2.801556,1.001300153
2.814897,1.002667028
2.828238,0.999164856
2.841579,1.001158297
2.854919,0.999271282
2.868260,0.996891226
2.881601,1.000474413
2.894942,1.001456308
2.908282,1.001377241
2.921623,1.000977768
2.934964,0.997112550
2.948305,0.996913492
2.961645,0.997851901
2.974986,1.002777169
2.988327,1.004164207
3.001668,0.999827591
3.015008,0.999996979
3.028349,1.002835345
3.041690,1.001691711
3.055031,1.001185296
3.068371,1.000995638
3.081712,0.999497997
3.095053,0.997637094
3.108394,1.003249141
3.121734,1.003416491
3.135075,1.000763180
3.148416,1.004428968
3.161757,1.002955686
3.175097,1.000837984
3.188438,0.998479340
3.201779,1.000006881
3.215120,1.001156315
3.228460,0.997944460
3.241801,1.000550799
3.255142,1.003339368
3.268482,0.999007272
3.281823,1.004756396
3.295164,1.001567013
3.308505,1.001865952
3.321845,1.000310957
3.335186,1.001046893
3.348527,1.000896949
3.361868,1.007197298
3.375208,1.004984744
3.388549,0.996681175
3.401890,1.003994071
3.415231,1.000756546
3.428571,1.006358148
3.441912,1.001299493
3.455253,1.000017330
3.468594,1.001697948
3.481934,1.002730966
3.495275,1.000660799
3.508616,1.001146618
3.521957,0.998507512
3.535297,0.997259722
3.548638,0.998718207
3.561979,0.997647204
3.575320,0.998803020
3.588660,0.997873268
3.602001,0.998511483
3.615342,0.996219250
3.628683,1.001416597
3.642023,0.995909187
3.655364,1.005116849
3.668705,0.999309767
3.682046,0.998164436
3.695386,1.002939903
3.708727,1.001478843
3.722068,0.998635060
3.735409,0.999893133
3.748749,0.999573631
3.762090,1.001200940
3.775431,0.998228229
3.788772,1.001663646
3.802112,1.000129329
3.815453,0.999525925
3.828794,1.004692123
3.842135,0.998378261
3.855475,1.000411576
3.868816,1.002276328
3.882157,0.997053270
3.895497,0.999598874
3.908838,1.000672566
3.922179,1.002234773
3.935520,0.999560544
3.948860,0.995329680
3.962201,1.002339549
3.975542,0.997952770
3.988883,0.999232362
4.002223,0.998691499
4.015564,1.000197961
4.028905,0.999280104
4.042246,1.002101960
4.055586,1.000210095
4.068927,0.997694551
4.082268,1.000439361
4.095609,0.997969641
4.108949,0.999502677
4.122290,1.001205869
4.135631,1.000148073
4.148972,0.998638829
4.162312,0.997860773
4.175653,1.002369558
4.188994,0.999335923
4.202335,0.998006368
4.215675,0.994388860
4.229016,0.997384294
4.242357,1.000056766
4.255698,0.999950197
4.269038,0.994362247
4.282379,0.997019409
4.295720,1.001752516
4.309061,1.000921668
4.322401,1.004536904
4.335742,0.999313125
4.349083,0.998665284
4.362424,1.001092574
4.375764,0.997125476
4.389105,0.999562019
4.402446,0.999801570
4.415787,0.998429365
4.429127,1.000959913
4.442468,0.999909524
4.455809,1.002798380
4.469150,0.998635676
4.482490,0.999917501
4.495831,1.000023325
4.509172,0.997753105
4.522513,0.998434450
4.535853,0.999100959
4.549194,0.996996527
4.562535,0.996856466
4.575875,0.997833325
4.589216,1.000494055
4.602557,0.996884990
4.615898,0.994763680
4.629238,0.998913402
4.642579,1.000879220
4.655920,0.997999268
4.669261,0.998120573
4.682601,0.997805336
4.695942,0.996241955
4.709283,1.001125808
4.722624,1.002137213
4.735964,0.998482144
4.749305,0.998728250
4.762646,1.000536344
4.775987,0.999890916
4.789327,0.998663323
4.802668,0.998622789
4.816009,1.001212897
4.829350,1.000415697
4.842690,1.000260122
4.856031,0.999765148
4.869372,0.998167490
4.882713,0.994853160
4.896053,0.997661123
4.909394,0.998725460
4.922735,0.999707766
4.936076,0.997831017
4.949416,0.997415027
4.962757,0.998868166
4.976098,1.002909674
4.989439,0.999903828
5.002779,0.997167250
5.016120,1.001056049
5.029461,0.997429642
5.042802,0.999628151
5.056142,0.998976815
5.069483,1.001382438
5.082824,0.993293602
5.096165,1.000150779
5.109505,0.999611728
5.122846,1.000307527
5.136187,0.996853210
5.149528,1.000915664
5.162868,1.002965181
5.176209,1.001970775
5.189550,0.998453851
5.202890,1.000958690
5.216231,0.998036685
5.229572,0.999046400
5.242913,0.997193878
5.256253,0.999636194
5.269594,1.001625781
5.282935,0.997499481
5.296276,1.002066909
5.309616,0.997697636
5.322957,0.998377400
5.336298,1.001392805
5.349639,0.999437607
5.362979,1.002098014
5.376320,0.997859185
5.389661,0.998693493
5.403002,1.002631063
5.416342,1.001829090
5.429683,0.997561188
5.443024,0.999337974
5.456365,0.996939090
5.469705,1.000934760
5.483046,0.994580536
5.496387,0.997481706
5.509728,1.001448774
5.523068,1.002775489
5.536409,0.996458752
5.549750,1.000578289
5.563091,0.994142046
5.576431,1.001543075
5.589772,0.995394799
5.603113,0.999648437
5.616454,0.999019500
5.629794,1.001568848
5.643135,0.997370500
5.656476,0.998737198
5.669817,0.999919707
5.683157,1.000313641
5.696498,0.999725942
5.709839,0.996663152
5.723180,0.998781742
5.736520,1.000379707
5.749861,1.000962398
5.763202,0.998528376
5.776543,0.997324899
5.789883,1.003010082
5.803224,0.999088906
5.816565,0.993633982
5.829906,0.997182388
5.843246,0.997888148
5.856587,0.999484764
5.869928,1.000971665
5.883268,0.995492915
5.896609,1.000974645
5.909950,0.999698165
5.923291,0.998594850
5.936631,0.997520584
5.949972,0.998231399
5.963313,0.998720009
5.976654,1.001864072
5.989994,0.998338646
6.003335,1.001774899
6.016676,0.995458020
6.030017,0.995530391
6.043357,1.002508342
6.056698,0.997159111
6.070039,0.999014368
6.083380,0.999915693
6.096720,0.995355792
6.110061,1.002137910
6.123402,0.996805858
6.136743,0.997280448
6.150083,1.001011480
6.163424,1.000835240
6.176765,0.999481887
6.190106,0.997815938
6.203446,1.000629062
6.216787,0.996895088
6.230128,0.998254919
6.243469,0.997115605
6.256809,0.998890386
6.270150,0.998633123
6.283491,0.996065679
6.296832,0.996593756
6.310172,1.000945075
6.323513,1.000633351
6.336854,1.004059992
6.350195,1.000329205
6.363535,0.998702527
6.376876,1.001211605
6.390217,0.997020557
6.403558,0.998910210
6.416898,1.000262038
6.430239,1.002089513
6.443580,0.999415158
6.456921,1.000833793
6.470261,1.000158111
6.483602,0.998990756
6.496943,0.999520579
6.510283,0.998154624
6.523624,0.993607313
6.536965,0.996041680
6.550306,0.998142532
6.563646,0.998616340
6.576987,1.000473685
6.590328,0.999327765
6.603669,0.999002064
6.617009,1.000371128
6.630350,0.996389065
6.643691,1.000611860
6.657032,0.996289132
6.670372,0.998217278
6.683713,0.995943920
6.697054,0.996431642
6.710395,1.000225225
6.723735,0.997512447
6.737076,0.997861737
6.750417,1.000518820
6.763758,0.999566468
6.777098,0.999040111
6.790439,1.000419768
6.803780,1.000428217
6.817121,1.000701861
6.830461,0.999050367
6.843802,1.000192873
6.857143,0.998146811
6.870484,0.998645370
6.883824,1.004140557
6.897165,1.000559020
6.910506,0.998338187
6.923847,0.996457046
6.937187,1.000714614
6.950528,0.997544034
6.963869,1.001104106
6.977210,0.997563105
6.990550,0.999990907
7.003891,0.998878651
7.017232,0.995761514
7.030573,1.001706906
7.043913,1.002429959
7.057254,1.000693266
7.070595,0.994588001
7.083936,0.995640527
7.097276,0.998252167
7.110617,0.999998105
7.123958,1.001273275
7.137298,0.995404473
7.150639,0.996164173
7.163980,0.997565303
7.177321,0.996105435
7.190661,0.996119876
7.204002,1.004208214
7.217343,0.998242477
7.230684,1.000061036
7.244024,0.999166804
7.257365,0.997345598
7.270706,1.002933936
7.284047,0.998764797
7.297387,0.999308874
7.310728,1.003660441
7.324069,1.000066858
7.337410,0.999728168
7.350750,0.999910604
7.364091,0.996605208
7.377432,0.997060485
7.390773,1.003967673
7.404113,1.001908320
7.417454,0.996474182
7.430795,0.997995035
7.444136,0.998933138
7.457476,0.999241300
7.470817,1.001438718
7.484158,0.999243619
7.497499,1.002101925
7.510839,0.994468794
7.524180,0.998881288
7.537521,0.996802269
7.550862,0.994970167
7.564202,1.001573220
7.577543,0.999727468
7.590884,0.998902772
7.604225,0.997573233
7.617565,0.995625284
7.630906,0.999755882
7.644247,0.996709959
7.657588,0.999966332
7.670928,0.998404236
7.684269,0.999409404
7.697610,0.998796957
7.710951,0.999425560
7.724291,1.000501576
7.737632,1.002234451
7.750973,1.000341945
7.764314,0.998012683
7.777654,0.997804723
7.790995,0.994892869
7.804336,0.998674941
7.817676,0.996574926
7.831017,1.001296170
7.844358,1.002183563
7.857699,0.995210393
7.871039,1.001247402
7.884380,1.003706018
7.897721,1.000829830
7.911062,1.002471139
7.924402,1.000301041
7.937743,1.001555963
7.951084,1.001647623
7.964425,1.002533099
7.977765,0.997099624
7.991106,0.998049374
8.004447,0.998884703
8.017788,1.000659143
8.031128,0.998662007
8.044469,1.000737416
8.057810,1.001919396
8.071151,1.002416246
8.084491,1.001976995
8.097832,0.999132332
8.111173,0.998816623
8.124514,0.997514140
8.137854,0.998615003
8.151195,0.997767397
8.164536,1.000804175
8.177877,1.000103810
8.191217,1.001161125
8.204558,1.000269357
8.217899,1.001560959
8.231240,1.002631675
8.244580,1.001286666
8.257921,1.002658314
8.271262,0.997937448
8.284603,1.001288419
8.297943,1.002571195
8.311284,1.000574196
8.324625,0.999255733
8.337966,0.999465152
8.351306,0.996769249
8.364647,0.998824106
8.377988,0.999050512
8.391329,0.999785725
8.404669,1.002603356
8.418010,0.999249029
8.431351,0.996560077
8.444691,1.005099248
8.458032,0.999458964
8.471373,0.999651891
8.484714,1.004213009
8.498054,1.002154156
8.511395,0.997793559
8.524736,1.002345529
8.538077,0.999390856
8.551417,1.002850596
8.564758,0.997687194
8.578099,0.998926622
8.591440,0.998252712
8.604780,1.002291367
8.618121,1.002178913
8.631462,0.998115157
8.644803,1.004338110
8.658143,1.001460421
8.671484,0.999751326
8.684825,1.004195696
8.698166,1.000213601
8.711506,1.001944398
8.724847,1.002459572
8.738188,1.001319198
8.751529,1.001364604
8.764869,1.001304803
8.778210,1.003515065
8.791551,0.998125928
8.804892,1.005339310
8.818232,0.997141016
8.831573,1.003144910
8.844914,0.997340570
8.858255,1.001048303
8.871595,0.999511648
8.884936,0.999872059
8.898277,0.999629769
8.911618,1.002588304
8.924958,0.999934267
8.938299,0.996755823
8.951640,1.000515678
8.964981,1.004012703
8.978321,1.001667356
8.991662,0.999461360
9.005003,1.002092734
9.018344,0.999582377
9.031684,1.003306251
9.045025,1.000548384
9.058366,1.001772310
9.071707,1.001170570
9.085047,1.002987018
9.098388,0.998595567
9.111729,0.999708874
9.125069,0.999355915
9.138410,0.998357399
9.151751,1.004152982
9.165092,0.998583575
9.178432,0.999930927
9.191773,1.000535276
9.205114,1.000847286
9.218455,1.001301541
9.231795,1.000735696
9.245136,1.003290096
9.258477,1.000612164
9.271818,1.005399205
9.285158,1.001725734
9.298499,1.001546625
9.311840,0.999118050
9.325181,0.998794551
9.338521,1.000634547
9.351862,0.999791357
9.365203,1.001405108
9.378544,1.004170552
9.391884,1.001685715
9.405225,1.001433327
9.418566,0.999398513
9.431907,1.004075761
9.445247,1.001119361
9.458588,0.998860128
9.471929,0.998007258
9.485270,0.998858197
9.498610,1.000741770
9.511951,1.000743510
9.525292,1.000203059
9.538633,1.001692413
9.551973,1.002637364
9.565314,1.004886347
9.578655,1.003205536
9.591996,0.998765324
9.605336,1.000137892
9.618677,1.004055519
9.632018,0.997311009
9.645359,1.002675116
9.658699,1.004118712
9.672040,1.003743769
9.685381,1.002668513
9.698722,1.001070497
9.712062,1.002300713
9.725403,0.998705117
9.738744,1.001037221
9.752084,1.002509319
9.765425,1.001669125
9.778766,0.999709850
9.792107,1.002170518
9.805447,0.996959575
9.818788,1.003665973
9.832129,1.001608044
9.845470,0.999841022
9.858810,1.003469700
9.872151,1.002871769
9.885492,1.002466372
9.898833,0.998986966
9.912173,0.998734913
9.925514,0.996726661
9.938855,1.003010574
9.952196,0.999017464
9.965536,1.006173422
9.978877,1.001008270
9.992218,0.998954494
10.005559,0.999664907
10.018899,0.997954687
10.032240,0.999441445
10.045581,0.999743821
10.058922,1.004162304
10.072262,0.998662188
10.085603,1.000727117
10.098944,1.004932173
10.112285,0.999105756
10.125625,1.001772870
10.138966,1.003993312
10.152307,1.000621843
10.165648,0.998198078
10.178988,0.999172169
10.192329,1.002281644
10.205670,1.002175293
10.219011,0.997495989
10.232351,0.999625909
10.245692,0.999161027
10.259033,1.003602674
10.272374,0.999998550
10.285714,1.005134735
10.299055,1.000735158
10.312396,1.001940557
10.325737,1.003306873
10.339077,1.002344774
10.352418,1.001260539
10.365759,1.003023987
10.379099,0.998133528
10.392440,0.996651694
10.405781,1.002631418
10.419122,1.004677995
10.432462,1.003235036
10.445803,0.999450917
10.459144,1.004275169
10.472485,1.004908703
10.485825,1.001834136
10.499166,1.000337066
10.512507,1.002018726
10.525848,1.001876104
10.539188,1.002483384
10.552529,1.001042668
10.565870,0.999904800
10.579211,1.003992913
10.592551,0.997983670
10.605892,1.001686829
10.619233,0.999275889
10.632574,1.001623828
10.645914,0.999698886
10.659255,1.000102052
10.672596,1.003816371
10.685937,0.999848305
10.699277,1.000230019
10.712618,1.001305351
10.725959,1.002242428
10.739300,1.001756440
10.752640,1.004920178
10.765981,0.999706939
10.779322,0.998971513
10.792663,1.004438886
10.806003,1.004468410
10.819344,0.998829591
10.832685,1.004698345
10.846026,0.999530509
10.859366,1.001739718
10.872707,1.001909176
10.886048,1.004412222
10.899389,1.004938283
10.912729,1.002687055
10.926070,0.996842301
10.939411,1.003524415
10.952752,1.003513497
10.966092,1.002126044
10.979433,1.001964942
10.992774,1.004267858
11.006115,1.003101652
11.019455,1.001169740
11.032796,1.001382448
11.046137,1.000258973
11.059477,0.998702679
11.072818,0.997995447
11.086159,1.002718894
11.099500,1.003260275
11.112840,0.998379154
11.126181,1.001621393
11.139522,1.002559246
11.152863,1.001468060
11.166203,1.002629383
11.179544,1.000108206
11.192885,1.002323066
11.206226,0.998973548
11.219566,1.001077781
11.232907,1.001887118
11.246248,1.000671038
11.259589,0.998138117
11.272929,1.000694021
11.286270,1.003132268
11.299611,0.997992766
11.312952,0.996790715
11.326292,1.002810977
11.339633,1.000301606
11.352974,0.999611947
11.366315,1.001077961
11.379655,0.997653982
11.392996,0.998934179
11.406337,1.002428874
11.419678,1.000302056
11.433018,1.001377972
11.446359,1.001399308
11.459700,0.999078533
11.473041,1.000950439
11.486381,1.000911093
11.499722,1.000996806
11.513063,1.000681697
11.526404,1.002329938
11.539744,0.998329007
11.553085,1.001624108
11.566426,1.002742645
11.579767,1.000644250
11.593107,1.001142363
11.606448,1.003109580
11.619789,0.999799559
11.633130,1.001282058
11.646470,1.004623533
11.659811,0.997766073
11.673152,0.999224018
11.686492,1.002653614
11.699833,0.998100373
11.713174,1.001481872
11.726515,1.000064444
11.739855,0.998937634
11.753196,1.003128177
11.766537,0.998217020
11.779878,1.000387527
11.793218,0.999686715
11.806559,0.999585610
11.819900,1.004744368
11.833241,0.998353023
11.846581,1.002058812
11.859922,1.000480971
11.873263,0.998059565
11.886604,1.001985317
11.899944,1.002929521
11.913285,1.000571317
11.926626,1.001251105
11.939967,1.002184444
11.953307,1.003218466
11.966648,1.005132891
11.979989,1.000416706
11.993330,0.997750468
12.006670,1.000119723
12.020011,0.999307869
12.033352,1.002022452
12.046693,1.000098071
12.060033,1.004202121
12.073374,1.001026938
12.086715,0.998831755
12.100056,1.001757709
12.113396,1.001666605
12.126737,0.997742070
12.140078,1.001568510
12.153419,0.999743048
12.166759,1.001299964
12.180100,0.998653704
12.193441,0.996545297
12.206782,0.998328892
12.220122,0.997482203
12.233463,1.004785228
12.246804,1.001035354
12.260145,1.001217964
12.273485,1.000255840
12.286826,0.998546656
12.300167,0.999556246
12.313508,1.003001720
12.326848,0.997927708
12.340189,1.003729577
12.353530,0.999072808
12.366870,1.000963542
12.380211,1.003342494
12.393552,1.000187974
12.406893,0.998822989
12.420233,0.999237315
12.433574,0.997958691
12.446915,0.995597183
12.460256,1.001260501
12.473596,0.999732032
12.486937,1.000909632
12.500278,0.996963557
12.513619,0.998353642
12.526959,1.000548184
12.540300,1.001576800
12.553641,0.999229826
12.566982,0.997310874
12.580322,1.004447013
12.593663,0.998978206
12.607004,1.003132928
12.620345,0.995193602
12.633685,0.997957351
12.647026,0.997759030
12.660367,1.002018358
12.673708,0.999064776
12.687048,0.997661781
12.700389,0.997256668
12.713730,0.998090465
12.727071,0.999275510
12.740411,1.000547012
12.753752,1.000343174
12.767093,1.000298590
12.780434,1.001820629
12.793774,0.995343132
12.807115,0.998932822
12.820456,0.999941492
12.833797,0.996302915
12.847137,0.997701543
12.860478,1.000406178
12.873819,0.996402913
12.887160,1.001078298
12.900500,0.997505601
12.913841,1.002298667
12.927182,1.000129603
12.940523,0.999281229
12.953863,0.998519533
12.967204,0.998229717
12.980545,0.997763108
12.993885,0.997184761
13.007226,1.001203799
13.020567,1.000561176
13.033908,1.001779165
13.047248,1.001692834
13.060589,0.996217207
13.073930,0.998000301
13.087271,0.998058284
13.100611,0.995029702
13.113952,0.996230705
13.127293,1.002187084
13.140634,1.003110211
13.153974,1.000330751
13.167315,1.000365700
13.180656,0.998867753
13.193997,0.996318618
13.207337,0.997160239
13.220678,0.998284079
13.234019,0.996499118
13.247360,0.999623227
13.260700,1.000587620
13.274041,1.000380540
13.287382,0.996764966
13.300723,1.001497348
13.314063,0.999231110
13.327404,1.002210633
13.340745,0.999709731
13.354086,1.000924205
13.367426,1.001802554
13.380767,0.998113531
13.394108,0.998033791
13.407449,1.002661642
13.420789,0.996756977
13.434130,0.999701247
13.447471,0.999748169
13.460812,1.000028039
13.474152,1.002016142
13.487493,0.998561787
13.500834,0.998714526
13.514175,0.998290748
13.527515,1.001059887
13.540856,0.997914262
13.554197,0.997870229
13.567538,0.999876622
13.580878,0.998089890
13.594219,1.001370039
13.607560,0.998857101
13.620901,0.998141944
13.634241,0.997431330
13.647582,0.997434365
13.660923,0.996655030
13.674263,1.000800028
13.687604,0.995454109
13.700945,0.994987460
13.714286,0.996328526
13.727626,0.995658538
13.740967,0.996821632
13.754308,1.002169881
13.767649,1.001813641
13.780989,0.996709300
13.794330,1.004382478
13.807671,0.999733283
13.821012,0.999583690
13.834352,1.002617875
13.847693,0.999334684
13.861034,0.999997856
13.874375,0.995559452
13.887715,0.997550838
13.901056,0.996654024
13.914397,0.997025231
13.927738,0.996465081
13.941078,0.998356099
13.954419,1.003076130
13.967760,0.999273491
13.981101,0.997070016
13.994441,0.996245607
14.007782,0.997326066
14.021123,0.997806381
14.034464,0.997395878
14.047804,1.000767578
14.061145,0.997803544
14.074486,0.999966995
14.087827,0.996241690
14.101167,1.000582521
14.114508,1.000996835
14.127849,0.998823846
14.141190,0.997691723
14.154530,0.998461823
14.167871,0.999566240
14.181212,0.999686761
14.194553,0.997911730
14.207893,0.997544185
14.221234,0.993316284
14.234575,1.003183090
14.247916,0.995838997
14.261256,0.996327745
14.274597,1.000019632
14.287938,1.000381257
14.301278,1.000198639
14.314619,0.998934801
14.327960,0.997069517
14.341301,1.002111226
14.354641,0.998690413
14.367982,0.995809673
14.381323,0.996923760
14.394664,1.001699990
14.408004,1.003318028
14.421345,0.998530025
14.434686,0.995761345
14.448027,0.995560400
14.461367,0.994363467
14.474708,1.001072330
14.488049,1.001681089
14.501390,0.997987478
14.514730,0.996670821
14.528071,0.999280793
14.541412,0.997402036
14.554753,0.997426672
14.568093,0.998047042
14.581434,0.998710413
14.594775,0.996840802
14.608116,0.998341071
14.621456,0.999421007
14.634797,0.996993624
14.648138,0.994392881
14.661479,0.999193879
14.674819,0.997890115
14.688160,0.998429078
14.701501,0.997720900
14.714842,1.000326125
14.728182,0.997117529
14.741523,0.998479387
14.754864,0.998915102
14.768205,0.996460343
14.781545,1.004454027
14.794886,1.000509843
14.808227,1.000496284
14.821568,0.997813323
14.834908,0.999482933
14.848249,1.000158633
14.861590,0.998589969
14.874931,0.997751991
14.888271,0.998283561
14.901612,0.997216352
14.914953,0.998794273
14.928293,0.999366603
14.941634,0.996105215
14.954975,0.998114413
14.968316,1.000524445
14.981656,1.000738301
14.994997,0.999853971
15.008338,1.001155905
15.021679,0.997855013
15.035019,0.994050169
15.048360,0.997938392
15.061701,1.000707001
15.075042,1.000760790
15.088382,0.998256751
15.101723,0.995431675
15.115064,0.998043361
15.128405,0.999905735
15.141745,0.999913069
15.155086,0.999355946
15.168427,1.001653165
15.181768,1.001084234
15.195108,0.998888202
15.208449,1.002331912
15.221790,0.998941686
15.235131,0.999914912
15.248471,0.999089225
15.261812,0.998523835
15.275153,0.997710580
15.288494,0.997298867
15.301834,0.997034409
15.315175,0.998523134
15.328516,0.996240479
15.341857,0.995461269
15.355197,1.000736435
15.368538,0.999529926
15.381879,1.000303991
15.395220,0.999105016
15.408560,1.001370257
15.421901,1.001332182
15.435242,1.000696565
15.448583,0.996807915
15.461923,1.002941485
15.475264,1.002881048
15.488605,0.999709546
15.501946,1.001828258
15.515286,0.998321945
15.528627,0.996824230
15.541968,1.001797738
15.555309,1.001484356
15.568649,0.999372502
15.581990,0.998518305
15.595331,0.998218510
15.608671,0.999050159
15.622012,1.000273440
15.635353,0.997327226
15.648694,0.997140302
15.662034,0.996772409
15.675375,0.999345841
15.688716,0.999994922
15.702057,1.002749732
15.715397,1.001979751
15.728738,1.002320995
15.742079,0.997438713
15.755420,1.001594833
15.768760,1.000406702
15.782101,1.002459143
15.795442,1.000766760
15.808783,1.000528840
15.822123,0.998196761
15.835464,1.002206114
15.848805,0.998338839
15.862146,1.003286645
15.875486,0.996529479
15.888827,0.996952598
15.902168,1.000408143
15.915509,0.999156988
15.928849,1.003191211
15.942190,1.004001962
15.955531,0.999346768
15.968872,0.997873247
15.982212,0.998084939
15.995553,1.001335011
16.008894,1.001160780
16.022235,0.999082866
16.035575,1.001670701
16.048916,0.999563088
16.062257,1.000241549
16.075598,0.998174025
16.088938,1.002120324
16.102279,1.000518076
16.115620,0.997197448
16.128961,0.997891280
16.142301,0.997668294
16.155642,1.002612920
16.168983,1.002294947
16.182324,0.997752153
16.195664,1.003762589
16.209005,0.996371727
16.222346,1.001050831
16.235686,1.002067869
16.249027,0.998494377
16.262368,1.000957641
16.275709,1.004323697
16.289049,1.000619624
16.302390,1.005405616
16.315731,0.997526065
16.329072,0.999306079
16.342412,1.004656785
16.355753,0.999246722
16.369094,1.005221391
16.382435,0.999324017
16.395775,0.999098302
16.409116,0.999139566
16.422457,0.997639432
16.435798,0.997861190
16.449138,1.001118390
16.462479,0.999765542
16.475820,1.001304445
16.489161,0.997893147
16.502501,1.000621058
16.515842,0.997683545
16.529183,0.995676093
16.542524,1.003513131
16.555864,1.004467973
16.569205,1.000501870
16.582546,1.001706771
16.595887,0.998301055
16.609227,1.004568606
16.622568,1.003396004
16.635909,0.999728174
16.649250,1.001577596
16.662590,1.001642322
16.675931,0.998672333
16.689272,1.000455316
16.702613,0.997963851
16.715953,0.999557062
16.729294,0.999023750
16.742635,0.998198585
16.755976,0.998926584
16.769316,1.002711170
16.782657,0.999409296
16.795998,1.002087951
16.809339,1.003721373
16.822679,0.998582133
16.836020,1.000121089
16.849361,0.997039653
16.862702,1.002709459
16.876042,1.001108756
16.889383,0.999789696
16.902724,1.003228028
16.916064,1.002940270
16.929405,0.998139482
16.942746,0.999414473
